,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
174509,261893992,19.0,1,32.0,1,50.0,776.317827265,99.99,0.0
174543,260011516,26.0,1,29.0,2,45.0,148.770634037,64.99,0.0
174557,260010704,46.0,1,30.0,2,41.0,5.79867967393,112.53,0.0
174567,261893992,19.0,1,32.0,1,50.0,735.5356858680002,99.99,0.0
174598,261894118,26.0,1,29.0,1,45.0,149.242725555,74.99,0.0
174745,261894118,26.0,1,29.0,1,45.0,335.310101446,99.39,0.0
174864,260011516,26.0,1,29.0,2,45.0,150.840653789,64.99,0.0
174893,260013586,19.0,1,32.0,1,50.0,513.033468116,299.99,0.0
174901,261894118,26.0,1,29.0,1,45.0,132.095517207,74.99,0.0
174917,261893940,26.0,1,29.0,1,45.0,860.611216199,64.99,0.0
174947,260013714,26.0,1,29.0,2,45.0,412.269065924,69.99,0.0
174951,261894118,26.0,1,29.0,1,45.0,624.555494987,74.99,0.0
174955,260010352,26.0,1,29.0,1,45.0,188.97877478,54.99,0.0
174973,260013586,19.0,1,32.0,1,50.0,899.462543347,299.99,0.0
174980,261900884,46.0,1,30.0,1,41.0,692.809320105,64.99,0.0
174985,261894118,26.0,1,29.0,1,45.0,936.65009726,74.99,0.0
175021,260011902,26.0,1,29.0,2,45.0,444.68575207099997,23.99,0.0
175042,261894118,26.0,1,29.0,1,45.0,392.14951616699994,78.445,0.0
175197,261898968,30.0,1,51.0,1,51.0,265.964637005,84.99,0.0
175220,261894118,26.0,1,29.0,1,45.0,6.77229490775,74.99,0.0
175251,261894150,19.0,1,32.0,1,50.0,699.8354560539999,69.99,0.0
175292,261893940,26.0,1,29.0,1,45.0,980.212306057,64.99,0.0
175304,256329434,48.0,3,26.0,3,2.5,859.1499468139999,86.04499999999999,0.0
175343,260010352,26.0,1,29.0,1,45.0,921.434602925,107.1,1.0
175346,261894118,26.0,1,29.0,1,45.0,510.85091642099997,74.99,0.0
175360,261894118,26.0,1,29.0,1,45.0,109.738337101,81.9,0.0
175370,261894118,26.0,1,29.0,1,45.0,182.346430899,76.372,0.0
175394,261894118,26.0,1,29.0,1,45.0,909.3522257230001,74.99,0.0
175472,261900884,46.0,1,30.0,1,41.0,533.894076242,64.99,0.0
175523,260011902,26.0,1,29.0,2,45.0,968.394218835,23.99,0.0
175580,261898968,30.0,1,51.0,1,51.0,653.8962029,84.99,1.0
175588,260011516,26.0,1,29.0,2,45.0,356.42302569,64.99,0.0
175621,260010352,26.0,1,29.0,1,45.0,434.883705336,66.54545454550001,0.0
175739,261894150,19.0,1,32.0,1,50.0,878.746434108,75.76772727275,0.0
175753,261898968,30.0,1,51.0,1,51.0,450.23197031,84.99,0.0
175758,260010106,46.0,1,30.0,1,41.0,438.923815006,37.0852380952,0.0
175807,260009916,46.0,1,30.0,1,41.0,589.7468187009999,75.01,0.0
175825,261894150,19.0,1,32.0,1,50.0,192.49787464,78.45500000000001,0.0
175859,261894118,26.0,1,29.0,1,45.0,452.925599612,81.9,0.0
175863,260010106,46.0,1,30.0,1,41.0,27.710427526300002,37.99,0.0
175953,261893940,26.0,1,29.0,1,45.0,537.718817917,72.9,0.0
175983,261894150,19.0,1,32.0,1,50.0,544.403128258,169.99,0.0
176086,256332650,36.5,3,23.5,3,2.5,307.816787883,169.99,1.0
176106,261894118,26.0,1,29.0,1,45.0,267.56895336400004,74.99,0.0
176165,260007226,23.0,1,25.0,1,34.0,453.96737645400003,37.24,0.0
176171,256329434,48.0,3,26.0,3,2.5,809.439669025,339.0,0.0
176212,261901098,21.0,1,36.0,1,59.0,538.348542313,149.99,0.0
176264,261900884,46.0,1,30.0,1,41.0,733.59471796,64.99,0.0
176311,256329434,48.0,3,26.0,3,2.5,215.135850265,249.99,0.0
176347,261894118,26.0,1,29.0,1,45.0,209.608912136,74.99,0.0
176397,261894118,26.0,1,29.0,1,45.0,7.53028390712,74.99,0.0
176435,256332650,36.5,3,23.5,3,2.5,449.735030573,74.99,0.0
176448,261894118,26.0,1,29.0,1,45.0,781.918589914,74.99,0.0
176450,261894118,26.0,1,29.0,1,45.0,39.3714392514,81.9,0.0
176517,261894150,19.0,1,32.0,1,50.0,144.303358667,78.445,0.0
176547,261894118,26.0,1,29.0,1,45.0,293.818107662,74.99,0.0
176715,260011516,26.0,1,29.0,2,45.0,119.859346675,64.99,0.0
176735,260011902,26.0,1,29.0,2,45.0,884.578064654,23.99,0.0
176818,261894118,26.0,1,29.0,1,45.0,52.313851446099996,74.99,0.0
176839,261898968,30.0,1,51.0,1,51.0,245.08129279099998,84.99,1.0
176867,261894118,26.0,1,29.0,1,45.0,59.0190551705,80.518,0.0
176919,261894118,26.0,1,29.0,1,45.0,919.8631941089999,74.99,0.0
176966,261894118,26.0,1,29.0,1,45.0,234.07446895799998,74.99,0.0
176977,260010352,26.0,1,29.0,1,45.0,737.3168841710001,54.99,0.0
176986,261894118,26.0,1,29.0,1,45.0,219.46578730299998,83.2114814815,0.0
176989,261894150,19.0,1,32.0,1,50.0,915.6278196430001,242.55,0.0
177046,260010352,26.0,1,29.0,1,45.0,17.320433399000002,54.99,0.0
177124,261893940,26.0,1,29.0,1,45.0,538.348542313,64.99,0.0
177135,261894182,54.0,1,29.0,1,46.0,565.9113878669999,64.99,0.0
177148,261893940,26.0,1,29.0,1,45.0,379.17842178300003,64.99,0.0
177260,261894118,26.0,1,29.0,1,45.0,854.304833945,74.99,0.0
177271,260013554,26.0,1,29.0,1,45.0,811.182799853,58.74,0.0
177504,260010704,46.0,1,30.0,2,41.0,380.55783500300004,70.32000000000001,0.0
177508,261894118,26.0,1,29.0,1,45.0,672.914615589,81.9,0.0
177554,261894118,26.0,1,29.0,1,45.0,362.223242841,81.9,0.0
177673,261901098,21.0,1,36.0,1,59.0,299.146367462,149.99,0.0
177748,260010384,46.0,1,30.0,2,41.0,392.06901833300003,37.99,0.0
177769,260011516,26.0,1,29.0,2,45.0,187.710796628,64.99,0.0
177786,261898968,30.0,1,51.0,1,51.0,248.68289194099998,84.99,1.0
177799,261893940,26.0,1,29.0,1,45.0,448.74167835599997,64.99,0.0
177816,260011516,26.0,1,29.0,2,45.0,654.168399293,64.99,0.0
177834,261898968,30.0,1,51.0,1,51.0,249.673712581,84.99,0.0
177915,261900970,30.0,1,51.0,1,51.0,838.673040845,88.32666666666668,0.0
177924,260011462,26.0,1,29.0,1,45.0,383.410862831,91.66333333333333,0.0
177938,261894118,26.0,1,29.0,1,45.0,637.09014356,95.0,0.0
177957,260009916,46.0,1,30.0,1,41.0,420.905972468,75.01,0.0
177972,260011902,26.0,1,29.0,2,45.0,469.13966643,23.6566666667,0.0
177996,256329434,48.0,3,26.0,3,2.5,633.190695077,339.0,0.0
178008,261893940,26.0,1,29.0,1,45.0,213.151360491,72.9,0.0
178053,261894118,26.0,1,29.0,1,45.0,775.185103778,74.99,0.0
178068,256332650,36.5,3,23.5,3,2.5,940.488605223,71.65666666666667,0.0
178115,260013628,30.0,1,51.0,2,51.0,924.276052255,68.32333333333332,0.0
178124,261893940,26.0,1,29.0,1,45.0,457.74452660699995,64.99,0.0
178185,261894150,19.0,1,32.0,1,50.0,368.3592769155,64.99,0.0
178303,260011516,26.0,1,29.0,2,45.0,278.974027224,64.99,0.0
178313,260010106,46.0,1,30.0,1,41.0,205.938173304,37.99,1.0
178340,261893940,26.0,1,29.0,1,45.0,802.012843988,64.99,0.0
178361,260010704,46.0,1,30.0,2,41.0,63.2579023583,88.75999999999998,0.0
178376,260010704,46.0,1,30.0,2,41.0,254.739074475,112.53,0.0
178402,261901098,21.0,1,36.0,1,59.0,577.50968039,149.99,0.0
178450,260010704,46.0,1,30.0,2,41.0,807.650619848,93.99,0.0
178468,260010384,46.0,1,30.0,2,41.0,112.009820735,37.99,0.0
178478,261900884,46.0,1,30.0,1,41.0,924.960922865,64.99,0.0
178484,261894118,26.0,1,29.0,1,45.0,576.411948689,74.99,0.0
178510,261893940,26.0,1,29.0,1,45.0,906.9270283860001,72.9,0.0
178547,261894118,26.0,1,29.0,1,45.0,670.898231542,74.99,0.0
178551,256332650,36.5,3,23.5,3,2.5,343.54852131,69.99,0.0
178561,261893940,26.0,1,29.0,1,45.0,700.725128033,64.99,0.0
178595,261900884,46.0,1,30.0,1,41.0,461.200338146,64.99,0.0
178631,260011516,26.0,1,29.0,2,45.0,286.640794459,64.99,0.0
178632,260013662,30.0,1,51.0,1,51.0,219.7044306436,99.99,0.0
178654,261894118,26.0,1,29.0,1,45.0,152.7680668282,78.445,0.0
178683,260011902,26.0,1,29.0,2,45.0,85.83170301279999,23.99,0.0
178688,260011516,26.0,1,29.0,2,45.0,25.160303241199998,64.99,0.0
178706,261898968,30.0,1,51.0,1,51.0,520.542817018,84.99,0.0
178769,260009916,46.0,1,30.0,1,41.0,144.092163599,59.99,0.0
178770,261893940,26.0,1,29.0,1,45.0,603.380364995,64.99,0.0
178773,260009916,46.0,1,30.0,1,41.0,477.019876929,75.01,0.0
178779,260010384,46.0,1,30.0,2,41.0,813.700966426,37.99,1.0
178832,261893992,19.0,1,32.0,1,50.0,954.626180308,68.99,0.0
178864,261893992,19.0,1,32.0,1,50.0,692.584579607,99.99,0.0
178894,261894118,26.0,1,29.0,1,45.0,709.921687278,81.9,0.0
178956,261900884,46.0,1,30.0,1,41.0,905.224970222,64.99,0.0
178986,260013662,30.0,1,51.0,1,51.0,948.496134657,99.99,0.0
178988,260011270,30.0,1,51.0,1,51.0,986.845612111,99.99,0.0
179008,260011902,26.0,1,29.0,2,45.0,59.2378251266,21.99,0.0
179062,261893992,19.0,1,32.0,1,50.0,441.338725995,99.99,0.0
179086,260013662,30.0,1,51.0,1,51.0,61.1259782674,99.99,0.0
179170,261894118,26.0,1,29.0,1,45.0,45.485649152700006,74.99,0.0
179214,261893940,26.0,1,29.0,1,45.0,72.52811412060001,64.99,0.0
179256,261893940,26.0,1,29.0,1,45.0,33.021259837399995,64.99,0.0
179290,261900884,46.0,1,30.0,1,41.0,245.662921402,64.99,0.0
179351,261898968,30.0,1,51.0,1,51.0,454.33978396,84.99,0.0
179393,261900884,46.0,1,30.0,1,41.0,984.625413687,64.99,0.0
179402,261898968,30.0,1,51.0,1,51.0,235.876874988,84.99,0.0
179443,261898968,30.0,1,51.0,1,51.0,192.280889418,84.99,0.0
179458,260010352,26.0,1,29.0,1,45.0,267.881379029,54.99,0.0
179485,261900884,46.0,1,30.0,1,41.0,342.946184036,64.99,0.0
179495,261898968,30.0,1,51.0,1,51.0,465.618176947,84.99,0.0
179499,261894118,26.0,1,29.0,1,45.0,245.30755200099998,74.99,0.0
179589,261898968,30.0,1,51.0,1,51.0,413.801302403,84.99,1.0
179626,260010352,26.0,1,29.0,1,45.0,79.1010558382,54.99,0.0
179628,260011516,26.0,1,29.0,2,45.0,128.322780564,74.99,0.0
179695,260010704,46.0,1,30.0,2,41.0,841.30950546,94.99,1.0
179747,261894182,54.0,1,29.0,1,46.0,795.345562579,79.99,0.0
179831,256329434,48.0,3,26.0,3,2.5,66.3127633899,339.0,0.0
179840,260011516,26.0,1,29.0,2,45.0,13.308042287300001,64.99,0.0
179881,256329434,48.0,3,26.0,3,2.5,576.374828754,339.0,1.0
179901,261894150,19.0,1,32.0,1,50.0,430.547392928,169.99,0.0
179918,261894118,26.0,1,29.0,1,45.0,611.461039753,74.99,0.0
180005,260010352,26.0,1,29.0,1,45.0,84.8266017071,54.99,0.0
180024,261894118,26.0,1,29.0,1,45.0,239.849503275,74.99,0.0
180037,261894118,26.0,1,29.0,1,45.0,490.520361692,81.9,0.0
180096,261894118,26.0,1,29.0,1,45.0,299.146367462,74.99,0.0
180131,256329434,48.0,3,26.0,3,2.5,151.15913503,74.99,0.0
180242,261894118,26.0,1,29.0,1,45.0,719.715981132,74.99,0.0
